cust_id,income,age,years_with_bank,nbr_children,gender,marital_status,state_code,cc_acct_nbr,cc_acct_active,cc_starting_balance,cc_ending_balance,cc_av_wd,cc_av_pm,cc_n_wd,cc_n_pm,cc_end_start_ratio,cq_av_wd,cq_av_dp,cq_n_wd,cq_n_dp,cq_end_start_ratio,cq_acct_nbr,cq_acct_active,cq_starting_balance,cq_ending_balance,sv_av_wd,sv_av_dp,sv_n_wd,sv_n_dp,sv_end_start_ratio,sv_acct_nbr,sv_acct_active,sv_starting_balance,sv_ending_balance
1362972,59047,55,5,0,M ,1,TX  ,4561143213629720.0,1.0,1837.24,711.32,-408.197,453.35833333333335,10.0,12.0,0.3871677080838649,,,,,,,,,,-214.084,83.82866666666665,5.0,15.0,1.378616403134047,13629723.0,1.0,493.93,680.94
1363054,9738,56,6,1,F ,2,WI  ,4561143213630540.0,1.0,875.7,917.3,-117.6547619047619,412.1075,42.0,12.0,1.047504853260249,-100.1217741935484,175.9735,62.0,20.0,0.0185011410314924,13630542.0,1.0,2738.75,50.67,,,,,,,,,
1363441,7169,39,9,0,F ,1,AZ  ,4561143213634410.0,1.0,854.16,32.33,-107.97,389.9,32.0,11.0,0.0378500515125971,-30.65907692307692,156.3669230769231,65.0,13.0,1.37708943242988,13634412.0,1.0,105.89,145.82,-122.78375,85.00176470588235,8.0,17.0,4.904159284569307,13634413.0,0.0,118.53,581.29
1362850,8961,86,6,0,M ,4,NV  ,4561143213628500.0,1.0,245.09,37.88,-123.32444444444442,111.60916666666668,9.0,12.0,0.1545554694193969,-73.03612903225806,47.583125,31.0,16.0,0.4396120500070821,13628502.0,1.0,2682.82,1179.4,,0.15,,12.0,1.0151962853524694,13628503.0,1.0,118.45,120.25
1363237,57224,35,5,2,M ,2,TX  ,4561143213632370.0,0.0,8649.37,0.0,,8735.14,,1.0,0.0,-256.8566666666667,343.4866666666667,57.0,21.0,0.017899709273501,13632372.0,1.0,7563.81,135.39,,0.9375,,12.0,1.0150907456840468,13632373.0,1.0,745.49,756.74
1362911,43737,66,6,0,M ,2,CA  ,4561143213629110.0,0.0,1328.83,67.61,-206.29162162162163,761.6866666666666,37.0,12.0,0.0508793449876959,-90.24157142857143,438.17785714285714,70.0,14.0,0.191615705042985,13629112.0,1.0,225.66,43.24,,,,,,,,,
1362829,49553,53,3,1,F ,2,PA  ,4561143213628290.0,1.0,0.0,2033.41,-286.0351851851852,649.3888888888889,27.0,9.0,,-87.32075757575758,402.1605263157895,66.0,19.0,3.941910013786188,13628292.0,1.0,638.32,2516.2,-317.4755555555556,247.25947368421052,9.0,19.0,3.749249451091096,13628293.0,1.0,669.51,2510.16
1363176,2772,22,1,1,F ,4,NJ  ,,,,,,,,,,,,,,,,,,,-54.86181818181819,39.73285714285714,11.0,14.0,0.7306178333048091,13631763.0,1.0,175.29,128.07
1363298,56296,38,8,2,M ,2,IL  ,,,,,,,,,,-268.5162686567164,823.1076923076923,67.0,13.0,0.0227928629546274,13632982.0,0.0,7460.23,170.04,,,,,,,,,
1362768,0,16,1,0,M ,1,IL  ,,,,,,,,,,-10.0,3.4633333333333334,12.0,12.0,0.9669571792422794,13627682.0,1.0,2512.8,2429.77,,,,,,,,,
1362686,19019,70,0,0,F ,4,PA  ,4561143213626860.0,1.0,0.0,99.9,-77.14285714285714,73.56833333333333,7.0,6.0,,-47.573166666666665,126.502,60.0,20.0,0.0395890086462157,13626862.0,1.0,337.72,13.37,-121.71,36.68352941176471,5.0,17.0,1.102197206021972,13626863.0,1.0,147.46,162.53
1362625,30165,37,7,3,M ,2,FL  ,4561143213626250.0,1.0,3191.36,735.29,-151.655,564.9641666666666,28.0,12.0,0.2304002055549985,-65.66384615384615,128.2257142857143,13.0,7.0,1.089835046910451,13626252.0,0.0,489.23,533.18,,,,,,,,,
1362890,0,14,6,0,F ,1,OR  ,,,,,,,,,,,,,,,,,,,,,,,1.0,13628903.0,0.0,104.78,104.78
1363420,22369,32,2,0,F ,1,MI  ,4561143213634200.0,1.0,125.33,1011.2,-118.1672,174.20666666666668,25.0,12.0,8.068299688821511,-82.2532142857143,102.97650000000002,56.0,20.0,0.0987319641991343,13634202.0,1.0,2825.63,278.98,,,,,,,,,
1363216,13241,18,3,0,F ,1,NY  ,4561143213632160.0,1.0,428.71,1000.0,-71.90272727272726,95.79083333333334,22.0,12.0,2.3325791327470786,-62.081830985915495,210.06333333333333,71.0,15.0,0.4468824813406562,13632162.0,1.0,2272.32,1015.46,-158.9923076923077,92.5418181818182,13.0,22.0,0.773073542338119,13632163.0,1.0,136.52,105.54
1363012,77893,35,2,0,M ,1,NY  ,,,,,,,,,,-172.02725806451613,502.9294736842105,62.0,19.0,0.0050106667144726,13630122.0,1.0,1115.62,5.59,,0.5975,,12.0,1.0151074589127689,13630123.0,1.0,474.6,481.77
1362808,31387,42,2,0,F ,1,CA  ,4561143213628080.0,1.0,0.0,1600.0,-228.57142857142856,,7.0,,,-164.92508474576272,388.3684210526316,59.0,19.0,0.4231374954004661,13628082.0,0.0,4076.5,1724.92,,,,,,,,,
1363481,7642,66,6,0,F ,2,CO  ,,,,,,,,,,-36.82853333333333,198.88615384615383,75.0,13.0,0.1280608214849921,13634812.0,1.0,202.56,25.94,-64.51,73.90125,5.0,24.0,10.305393445776952,13634813.0,1.0,155.93,1606.92
1362665,0,14,6,0,F ,1,CA  ,,,,,,,,,,,,,,,,,,,-105.94909090909093,53.603,11.0,20.0,0.9582705842922578,13626653.0,1.0,2237.75,2144.37
1362604,28204,40,0,0,F ,1,CA  ,,,,,,,,,,,,,,,,,,,-121.81000000000002,74.21043478260869,14.0,23.0,1.0064582795143373,13626043.0,1.0,232.26,233.76
1363134,19645,39,6,2,M ,2,CA  ,,,,,,,,,,-13.401333333333334,18.97,15.0,2.0,0.0,13631342.0,1.0,163.08,0.0,,,,,,,,,
1363073,11821,29,8,0,M ,2,CA  ,,,,,,,,,,-117.3459649122807,222.79944444444445,57.0,18.0,0.0448964599907996,13630732.0,1.0,2804.23,125.9,,,,,,,,,
1363399,1591,25,4,0,M ,1,CA  ,4561143213633990.0,1.0,428.31,0.0,,87.974,,5.0,0.0,-49.185,201.8623076923077,68.0,13.0,0.4321804108271719,13633992.0,1.0,1268.66,548.29,,,,,,,,,
1363338,0,13,5,0,F ,1,CA  ,,,,,,,,,,,,,,,,,,,-271.68,59.94449999999999,3.0,20.0,2.299816063764561,13633383.0,1.0,293.58,675.18
1362991,21657,49,9,0,F ,1,TX  ,4561143213629910.0,1.0,643.2,1343.81,-143.2395652173913,493.9791666666667,46.0,12.0,2.08925684079602,-47.0021875,207.72857142857143,64.0,14.0,0.4365768406810238,13629912.0,1.0,177.38,77.44,-35.075714285714284,28.79875,7.0,16.0,2.3912706110572257,13629913.0,1.0,154.65,369.81
1362930,0,17,2,0,M ,1,TX  ,4561143213629300.0,1.0,1013.46,0.0,,343.1766666666667,,3.0,0.0,,,,,,,,,,-145.366,82.67812500000001,5.0,16.0,3.915949119373777,13629303.0,1.0,204.4,800.42
1362726,14141,18,3,0,M ,1,MO  ,4561143213627260.0,1.0,1836.21,918.66,-103.4389655172414,330.9116666666667,29.0,12.0,0.5003022530102765,-38.567567567567565,268.709,74.0,10.0,0.0741624140226314,13627262.0,1.0,180.28,13.37,,,,,,,,,
1363195,0,17,2,0,M ,1,MO  ,4561143213631950.0,1.0,0.0,1000.0,-94.88571428571429,328.4,14.0,1.0,,-47.98741935483872,189.89666666666665,62.0,18.0,4.251027598355842,13631952.0,1.0,136.24,579.16,-80.49666666666666,44.66875,3.0,16.0,2.6230278501852107,13631953.0,1.0,291.56,764.77
1362848,0,15,7,0,F ,1,CA  ,,,,,,,,,,,,,,,,,,,-248.895,35.971875,4.0,16.0,0.9200880503383556,13628483.0,1.0,5265.17,4844.42
1363317,18176,68,8,0,F ,4,AZ  ,4561143213633170.0,1.0,1046.09,307.6,-118.64818181818184,420.435,22.0,8.0,0.294047357301953,-50.957142857142856,177.43083333333334,42.0,12.0,0.9607179742868336,13633172.0,1.0,280.79,269.76,,0.23,,12.0,1.0150187734668334,13633173.0,1.0,183.77,186.53
1362644,3371,19,4,0,F ,1,NY  ,4561143213626440.0,1.0,224.15,463.65,-165.22222222222223,104.9925,9.0,12.0,2.0684809279500334,-63.59304347826087,191.54875,23.0,8.0,1.2230429777436684,13626442.0,1.0,312.72,382.47,,0.1616666666666666,,12.0,1.0148681790312692,13626443.0,1.0,130.48,132.42
1362909,98566,43,3,1,F ,3,IL  ,4561143213629090.0,1.0,4000.22,54.09,,345.9941666666667,,12.0,0.0135217563034033,,,,,,,,,,,1.4249999999999998,,12.0,1.015102271522945,13629093.0,1.0,1132.28,1149.38
1363113,30163,38,1,3,M ,2,CA  ,4561143213631130.0,1.0,0.0,660.4,-132.18142857142857,396.7133333333333,14.0,3.0,,,,,,,,,,,,3.475,,12.0,1.0304202071163038,13631133.0,1.0,1205.12,1241.78
1362705,27635,40,0,2,F ,4,MO  ,4561143213627050.0,1.0,0.0,413.11,-143.39075,532.252,40.0,10.0,,-152.2826315789474,211.1656,57.0,25.0,0.0233019634646808,13627052.0,1.0,3482.11,81.14,-257.92333333333335,167.39761904761903,9.0,21.0,6.399963820549928,13627053.0,1.0,221.12,1415.16
1362501,65347,58,8,2,F ,2,CA  ,4561143213625010.0,1.0,3232.19,47.2,,278.6466666666667,,12.0,0.0146031019216073,-89.92298245614035,477.101,57.0,10.0,0.005050505050505,13625012.0,1.0,356.4,1.8,,,,,,,,,
1362766,102286,56,6,2,F ,3,IL  ,4561143213627660.0,0.0,4999.67,20.0,-493.8153333333333,1703.785,30.0,12.0,0.0040002640174251,-325.1526470588236,760.2115,68.0,20.0,0.386966014893447,13627662.0,1.0,11266.7,4359.83,-374.47736842105263,586.935806451613,19.0,31.0,1.9759462975637123,13627663.0,1.0,11352.93,22432.78
1362970,30276,45,1,0,F ,1,CA  ,,,,,,,,,,-59.768,91.01722222222222,25.0,18.0,1.350027932282432,13629702.0,1.0,411.71,555.82,,0.3441666666666667,,12.0,1.0150762940789957,13629703.0,1.0,273.94,278.07
1363235,25827,75,5,0,F ,2,TN  ,,,,,,,,,,-97.98784615384616,284.308125,65.0,16.0,0.3696764028602594,13632352.0,1.0,2887.85,1067.57,,,,,,,,,
1363031,52542,35,5,3,M ,4,CA  ,,,,,,,,,,-159.1924193548387,657.6405882352941,62.0,17.0,3.082507988490215,13630312.0,1.0,629.03,1938.99,,,,,,,,,
1362562,63532,46,6,0,F ,1,CA  ,4561143213625620.0,1.0,0.0,9500.0,-421.95375,626.89,24.0,1.0,,-315.96384615384613,536.8107692307692,52.0,26.0,0.6904159638490192,13625622.0,1.0,7997.57,5521.65,-228.216,221.345,10.0,26.0,9.860113276864986,13625623.0,1.0,391.96,3864.77
1362623,15554,73,3,0,M ,2,TX  ,,,,,,,,,,-38.36342857142857,135.32625000000002,35.0,8.0,0.058561656230772,13626232.0,0.0,276.29,16.18,-0.75,0.1766666666666666,2.0,12.0,1.0044438073394493,13626233.0,1.0,139.52,140.14
1362827,6228,84,4,0,F ,2,NY  ,,,,,,,,,,-112.0615,198.6404761904762,60.0,21.0,0.0066979314639319,13628272.0,1.0,2569.45,17.21,-145.76105263157896,89.83464285714285,19.0,28.0,0.5460979001033905,13628273.0,1.0,560.98,306.35
1362888,56266,44,4,5,M ,3,OR  ,4561143213628880.0,1.0,11394.66,6454.87,-333.969010989011,2981.025833333333,91.0,12.0,0.5664820187701959,-196.3203333333333,693.0616666666667,60.0,18.0,1.202059239428686,13628882.0,1.0,3443.99,4139.88,,,,,,,,,
1363296,7302,19,4,0,F ,1,KS  ,4561143213632960.0,1.0,520.97,1001.67,-118.86395061728396,766.89,81.0,12.0,1.9227018830258935,-110.69290909090908,188.66263157894736,55.0,19.0,0.0006187451847652,13632962.0,1.0,2505.07,1.55,-152.45,44.70590909090909,5.0,22.0,1.0959732277608871,13632963.0,1.0,2285.95,2505.34
1363092,6809,60,0,0,F ,1,AZ  ,,,,,,,,,,-51.83130434782609,202.51529411764704,69.0,17.0,0.2223515715948777,13630922.0,1.0,171.8,38.2,-114.5,48.65470588235294,6.0,17.0,1.5449136724218384,13630923.0,1.0,257.16,397.29
1362480,50890,33,3,2,M ,2,NY  ,4561143213624800.0,0.0,1607.4,20.0,-191.32117647058823,433.4266666666667,17.0,12.0,0.0124424536518601,-102.56695652173912,488.00928571428574,69.0,14.0,0.2617447642006931,13624802.0,1.0,331.85,86.86,-358.21,106.39777777777778,4.0,18.0,1.6800831577309818,13624803.0,1.0,707.09,1187.97
1362949,0,16,1,0,M ,1,CA  ,4561143213629490.0,1.0,1982.74,3000.0,-101.1951724137931,185.48833333333332,29.0,12.0,1.513057687846112,-97.96218181818182,143.4,55.0,19.0,0.0054904216419722,13629492.0,1.0,2677.39,14.7,-143.04000000000002,74.65652173913044,10.0,23.0,3.7926532203059535,13629493.0,1.0,102.63,389.24
1363214,8345,19,4,0,F ,1,CA  ,,,,,,,,,,-109.6588524590164,151.75235294117647,61.0,17.0,0.031779241708841,13632142.0,1.0,4244.28,134.88,,,,,,,,,
1362541,22362,63,3,0,M ,2,IL  ,4561143213625410.0,1.0,0.0,2093.96,-132.6315789473684,94.668,19.0,5.0,,,,,,,,,,,,,,,,,,,
1363010,4424,18,3,0,M ,1,CO  ,4561143213630100.0,1.0,29.12,648.51,-95.633,190.0808333333333,30.0,12.0,22.27026098901099,-40.63333333333333,234.9033333333333,69.0,18.0,10.507842221184008,13630102.0,1.0,149.83,1574.39,-129.88,48.26736842105263,2.0,19.0,3.899858769529526,13630103.0,1.0,226.58,883.63
1362602,31496,25,4,1,F ,3,CA  ,4561143213626020.0,1.0,4826.62,1661.44,-189.98672727272728,1367.0359999999998,55.0,10.0,0.344224322610854,-51.47285714285714,253.3993333333333,70.0,15.0,1.4613896013056658,13626022.0,1.0,428.9,626.79,-155.336,116.11384615384615,10.0,26.0,2.154288414586123,13626023.0,1.0,1269.7,2735.3
1362806,39382,24,3,1,M ,3,IL  ,4561143213628060.0,1.0,214.46,1541.64,-187.278,752.2716666666666,55.0,12.0,7.188473374988343,-114.80464788732397,582.9944444444444,71.0,18.0,11.723531835034558,13628062.0,1.0,218.47,2561.24,-172.31437499999998,84.80999999999999,16.0,19.0,0.1989763812560305,13628063.0,1.0,1430.22,284.58
1363071,1565,82,2,0,F ,2,TX  ,4561143213630710.0,1.0,0.0,298.42,-84.3053125,348.0128571428572,32.0,7.0,,-102.154126984127,190.67761904761903,63.0,21.0,0.0672906517319421,13630712.0,1.0,2606.9,175.42,-156.32333333333335,66.05,12.0,12.0,0.5001130569206986,13630713.0,0.0,2167.05,1083.77
1363275,17773,37,7,3,F ,2,MO  ,4561143213632750.0,1.0,408.78,805.19,-121.01043478260868,436.6425,46.0,12.0,1.9697392240324871,-42.32442857142857,252.69000000000003,70.0,11.0,0.2026821091130752,13632752.0,1.0,229.67,46.55,,,,,,,,,
1363336,33905,52,2,0,M ,2,MN  ,,,,,,,,,,-183.5667857142857,306.0235,56.0,20.0,0.0448100481050734,13633362.0,1.0,4355.05,195.15,-162.28142857142856,107.831,14.0,20.0,0.5222272859095993,13633363.0,1.0,241.37,126.05
1362663,29030,44,4,0,M ,1,TX  ,4561143213626630.0,1.0,1828.87,4400.0,-145.64305555555555,257.53333333333336,36.0,12.0,2.405857168634184,-57.06583333333333,304.2492307692308,72.0,13.0,0.3770797824851879,13626632.0,1.0,246.42,92.92,,,,,,,,,
1362928,20691,44,4,0,M ,1,NY  ,4561143213629280.0,1.0,949.02,596.11,-122.05136363636365,701.8058333333333,66.0,12.0,0.6281321784577775,-57.187014925373134,217.59941176470588,67.0,17.0,0.0279124430733068,13629282.0,1.0,136.14,3.8,,,,,,,,,
1362520,58377,49,2,4,F ,4,CA  ,4561143213625200.0,0.0,1576.58,20.0,-283.9341379310345,840.335,29.0,12.0,0.0126856867396516,-111.12426470588235,609.1999999999999,68.0,12.0,0.5751605773879412,13625202.0,1.0,579.16,333.11,,,,,,,,,
1363193,30989,45,5,0,F ,1,NY  ,4561143213631930.0,1.0,1537.46,1442.0,-180.7652,390.5158333333334,25.0,12.0,0.9379105797874416,-180.4508,197.355,25.0,22.0,0.9596035483465776,13631932.0,1.0,4219.43,4048.98,-172.172,65.37055555555555,5.0,18.0,2.1168835761776776,13631933.0,1.0,282.76,598.57
1363458,22025,44,3,1,F ,2,OR  ,4561143213634580.0,1.0,23.73,596.63,-139.61884615384616,259.9641666666667,26.0,12.0,25.142435735356088,-59.25676923076923,356.833,65.0,10.0,0.0087593286850495,13634582.0,1.0,285.41,2.5,-91.86111111111111,40.607894736842105,9.0,19.0,0.7442786991568608,13634583.0,1.0,215.86,160.66
1362785,43582,42,2,5,F ,2,MO  ,,,,,,,,,,,,,,,,,,,-200.292,61.853750000000005,5.0,16.0,0.966256791535602,13627853.0,1.0,349.7,337.9
1363254,13317,19,4,0,F ,1,IL  ,4561143213632540.0,1.0,1039.87,31.04,-121.75108108108108,460.6883333333333,37.0,12.0,0.029849885081789,-51.95181818181818,295.96,66.0,13.0,2.313607982178156,13632542.0,0.0,318.71,737.37,,2.511428571428571,,7.0,1.008781613559051,13632543.0,0.0,2001.91,2019.49
1362642,6909,54,2,2,F ,3,NY  ,4561143213626420.0,1.0,771.16,1000.0,-107.45574074074074,470.7208333333333,54.0,12.0,1.2967477566263812,-39.02836065573771,131.21555555555557,61.0,18.0,0.8566103757797048,13626422.0,1.0,131.46,112.61,-90.863,43.13789473684211,10.0,19.0,0.5061036510931084,13626423.0,1.0,180.22,91.21
1362703,26886,34,4,0,F ,2,CA  ,4561143213627030.0,1.0,1237.86,947.81,-160.74761904761905,595.24,42.0,12.0,0.7656843261758196,-152.59838235294117,325.4685714285714,68.0,21.0,0.0294120870990195,13627032.0,1.0,3649.18,107.33,-157.73,82.63190476190476,11.0,21.0,0.9999958009187592,13627033.0,1.0,7144.42,7144.39
1363376,23883,75,5,0,M ,2,WI  ,,,,,,,,,,,,,,,,,,,-260.5266666666667,133.8584,9.0,25.0,3.910253429435016,13633763.0,1.0,344.08,1345.44
1362499,37180,65,5,0,M ,2,NY  ,4561143213624990.0,1.0,1046.3,1900.0,-146.77526315789473,183.735,19.0,12.0,1.8159227754946,,,,,,,,,,,,,,,,,,
1362968,17110,68,8,0,F ,1,TX  ,,,,,,,,,,-55.055277777777775,283.5892857142857,72.0,14.0,1.031740407006176,13629682.0,1.0,197.54,203.81,-134.70714285714286,38.8635294117647,7.0,17.0,0.6414015061036169,13629683.0,1.0,795.43,510.19
1362764,25973,57,7,1,M ,2,CA  ,,,,,,,,,,-50.503392857142856,172.57105263157897,56.0,19.0,2.62043795620438,13627642.0,1.0,278.11,728.77,,,,,,,,,
1362825,10234,18,3,0,F ,1,CA  ,4561143213628250.0,1.0,968.22,1000.0,-63.572941176470586,100.17916666666667,17.0,12.0,1.0328231187126893,-148.075,214.91695652173917,50.0,23.0,0.110661054000831,13628252.0,0.0,2767.55,306.26,-74.96166666666666,38.7545,12.0,20.0,0.2897500285355553,13628253.0,1.0,175.22,50.77
1363233,37438,62,2,0,M ,2,NY  ,,,,,,,,,,-193.6212962962963,213.04,54.0,26.0,0.0599553393900461,13632332.0,1.0,5230.56,313.6,-163.04142857142855,141.61666666666667,7.0,6.0,0.3567110836569008,13632333.0,0.0,453.28,161.69
1363294,29536,43,3,0,F ,2,CA  ,4561143213632940.0,1.0,0.0,3157.9,-175.4388888888889,,18.0,,,,,,,,,,,,,1.8791666666666669,,12.0,1.0304215851602023,13632943.0,1.0,741.25,763.8
1363029,0,14,6,0,M ,1,FL  ,,,,,,,,,,,,,,,,,,,-104.59,36.476875,5.0,16.0,1.248433981576254,13630293.0,1.0,244.25,304.93
1362682,29040,32,2,1,M ,2,CA  ,,,,,,,,,,-129.40972972972972,61.633333333333326,37.0,18.0,0.085942877020362,13626822.0,1.0,4024.65,345.89,,0.3,,12.0,1.0149881343936051,13626823.0,1.0,240.19,243.79
1362621,3303,61,1,0,F ,3,AZ  ,4561143213626210.0,1.0,0.0,1000.0,-193.93714285714285,357.56,7.0,1.0,,-95.40714285714286,92.68652173913044,49.0,23.0,0.0456791837561775,13626212.0,1.0,2664.89,121.73,-108.31,54.840555555555554,2.0,18.0,2.058298304898486,13626213.0,1.0,727.98,1498.4
1363416,14769,31,1,3,F ,2,CA  ,,,,,,,,,,-39.0318309859155,183.29642857142855,71.0,14.0,0.0268888468093164,13634162.0,1.0,211.24,5.68,,,,,,,,,
1363090,0,16,1,0,F ,1,TX  ,,,,,,,,,,-34.97809523809524,30.715714285714284,21.0,14.0,0.0,13630902.0,1.0,304.52,0.0,,0.2,,12.0,1.0153521397044711,13630903.0,1.0,156.33,158.73
1363008,35117,57,7,1,F ,2,CO  ,4561143213630080.0,0.0,1900.34,10.0,-148.23380952380953,563.5033333333333,21.0,9.0,0.0052622162349895,-210.2191304347826,227.55714285714285,46.0,21.0,0.0047125468507734,13630082.0,1.0,4914.54,23.16,,23.0325,,12.0,1.0304166740200835,13630083.0,1.0,9066.08,9341.84
1363355,13087,22,1,0,M ,2,MO  ,4561143213633550.0,1.0,2643.94,291.58,-106.323,471.8033333333333,30.0,12.0,0.1102823815971618,,,,,,,,,,-78.39333333333333,37.53117647058824,6.0,17.0,1.0813028235602171,13633553.0,1.0,2062.29,2229.96
1363130,16238,33,3,2,M ,4,KY  ,4561143213631300.0,1.0,1031.2,80.56,-117.16983050847456,656.515,59.0,12.0,0.078122575640031,-43.93806451612903,153.6058823529412,62.0,17.0,0.536718525512089,13631302.0,1.0,243.61,130.75,-134.79125,48.78523809523809,8.0,21.0,0.560633262608128,13631303.0,1.0,122.54,68.7
1362947,8048,26,5,0,M ,1,CA  ,4561143213629470.0,1.0,0.0,1000.0,-128.1977777777778,80.735,9.0,2.0,,,,,,,,,,,,,,,,,,,
1362722,44196,30,0,1,F ,2,NY  ,4561143213627220.0,1.0,0.0,1469.22,-279.4158333333333,529.449,24.0,10.0,,-249.2328813559322,399.3073913043478,59.0,23.0,0.1120298913655387,13627222.0,1.0,6217.18,696.51,,0.3225,,12.0,1.0150402238544949,13627223.0,1.0,257.31,261.18
1362743,11946,60,0,0,F ,4,TN  ,4561143213627430.0,1.0,0.0,3000.0,-95.04365384615386,978.415,52.0,2.0,,-99.76872340425533,177.69863636363635,47.0,22.0,0.6901201352763747,13627432.0,1.0,2516.33,1736.57,-177.93571428571428,128.41266666666667,7.0,15.0,1.3083749784594176,13627433.0,1.0,2205.14,2885.15
1363456,0,17,2,0,F ,1,MD  ,,,,,,,,,,-29.223333333333336,309.39,42.0,7.0,9.295906639554415,13634562.0,1.0,113.11,1051.46,,,,,,,,,
1363212,9050,65,5,0,F ,2,OH  ,4561143213632120.0,1.0,1885.71,3000.0,-120.7826923076923,195.9425,26.0,12.0,1.5909127066197877,-41.15728571428572,149.77666666666667,70.0,18.0,0.0840294351630867,13632122.0,1.0,201.12,16.9,,,,,,,,,
1362579,17401,18,3,0,M ,1,PA  ,4561143213625790.0,0.0,2529.61,1050.0,-98.72727272727272,1166.8966666666668,55.0,6.0,0.4150837480876498,-60.62516129032257,227.1955555555556,62.0,18.0,4.277370091233637,13625792.0,1.0,100.84,431.33,,,,,,,,,
1362804,68039,48,8,0,M ,1,FL  ,4561143213628040.0,1.0,8951.9,682.34,-362.2965714285714,1754.4691666666668,35.0,12.0,0.0762229247422335,-293.80711864406777,692.5907142857143,59.0,14.0,0.1468723997163073,13628042.0,1.0,8953.35,1315.0,-316.67,84.82933333333334,4.0,15.0,1.011726384364821,13628043.0,1.0,445.15,450.37
1362844,0,17,2,0,M ,1,MA  ,4561143213628440.0,1.0,420.49,584.13,-134.59690476190477,463.1933333333333,42.0,12.0,1.3891650217603273,-62.0035294117647,194.00235294117647,68.0,17.0,0.1500509117837637,13628442.0,1.0,1080.3,162.1,-82.10333333333334,87.7752380952381,6.0,21.0,10.461716287215411,13628443.0,1.0,142.75,1493.41
1363313,19639,25,4,1,F ,2,TX  ,4561143213633130.0,1.0,875.86,11.12,-112.2090909090909,177.54,11.0,12.0,0.0126960929828968,-48.97347826086957,268.2916666666667,69.0,12.0,0.0612616849902992,13633132.0,1.0,170.09,10.42,,,,,,,,,
1363334,0,17,2,0,F ,1,MN  ,,,,,,,,,,-53.411,218.1357142857143,60.0,14.0,0.0014571466419393,13633342.0,1.0,150.98,0.22,-142.01444444444442,83.21055555555556,9.0,18.0,1.8471268800617044,13633343.0,1.0,259.3,478.96
1362701,38917,51,1,0,F ,2,CA  ,4561143213627010.0,1.0,0.0,0.0,,,,,,-70.07111111111111,316.31166666666667,27.0,6.0,1.0274016763378466,13627012.0,1.0,217.14,223.09,-189.1985714285714,162.47944444444445,7.0,18.0,8.809096232676167,13627013.0,1.0,204.92,1805.16
1362661,19649,66,5,0,M ,2,NY  ,4561143213626610.0,1.0,926.05,1000.0,-113.39951219512196,387.7266666666667,41.0,12.0,1.0798552993898818,,,,,,,,,,-200.15666666666667,123.68653846153846,9.0,26.0,2.72043299775193,13626613.0,1.0,818.48,2226.62
1363170,0,17,2,0,F ,1,IL  ,4561143213631700.0,1.0,1047.17,904.09,-123.51317073170732,437.96583333333336,41.0,12.0,0.8633650696639514,-96.8442857142857,137.06772727272727,56.0,22.0,0.1203295398498438,13631702.0,1.0,2737.15,329.36,,,,,,,,,
1362926,6479,65,5,0,F ,2,OH  ,4561143213629260.0,1.0,946.72,1000.0,-116.35457142857142,340.2633333333333,35.0,12.0,1.056278519520027,-114.33864406779662,105.58583333333333,59.0,24.0,0.0008040739748056,13629262.0,1.0,4216.03,3.39,-180.3542857142857,107.34272727272727,7.0,22.0,9.375704923030026,13629263.0,1.0,131.22,1230.28
1363435,12307,29,8,1,M ,2,TN  ,4561143213634350.0,1.0,535.71,643.34,-120.48060606060606,325.93583333333333,33.0,12.0,1.2009109406208582,-105.5125,213.3784210526316,60.0,19.0,0.1265165176687257,13634352.0,1.0,2606.3,329.74,,,,,,,,,
1363395,14011,29,8,2,F ,3,AZ  ,4561143213633950.0,0.0,3072.77,730.0,-103.6842105263158,876.7540000000001,19.0,5.0,0.2375706609996843,-57.90693548387097,127.8115,62.0,20.0,0.595245550041486,13633952.0,1.0,2555.08,1520.9,,0.17,,12.0,1.0152079916505146,13633953.0,1.0,134.14,136.18
1363191,26112,36,6,0,M ,2,TN  ,,,,,,,,,,-35.020196078431375,229.325,51.0,8.0,1.164671978301407,13631912.0,0.0,294.95,343.52,,,,,,,,,
1362823,43381,48,8,0,M ,1,PA  ,4561143213628230.0,0.0,2194.14,98.04,-215.0288888888889,1032.3325,9.0,4.0,0.0446826547075391,-51.442972972972974,497.48,37.0,3.0,0.0175711212048768,13628232.0,1.0,418.3,7.35,-342.35,68.195,3.0,16.0,1.1487960389564893,13628233.0,1.0,428.17,491.88
1362783,16168,49,9,0,M ,1,TX  ,,,,,,,,,,-53.99507936507936,177.50391304347824,63.0,23.0,3.894121647468866,13627832.0,0.0,235.27,916.17,-101.525,46.04333333333333,4.0,18.0,2.5264716504153126,13627833.0,1.0,276.9,699.58
1362680,8282,73,3,0,F ,2,CA  ,4561143213626800.0,1.0,0.0,1000.0,-98.5865,490.25,20.0,2.0,,-46.74521739130435,239.896875,69.0,16.0,3.604998087466531,13626802.0,1.0,235.29,848.22,,,,,,,,,
1363252,0,16,1,0,F ,1,CA  ,4561143213632520.0,1.0,776.26,1000.0,-65.25947368421053,96.79416666666668,19.0,12.0,1.288228170973643,-54.29078125,156.25190476190477,64.0,21.0,0.1425344377020861,13632522.0,1.0,225.77,32.18,,0.2266666666666666,,12.0,1.015172644614269,13632523.0,1.0,179.27,181.99
