cust_id,acct_nbr,acct_type,account_active,starting_balance,ending_balance,cc_av_wd,cc_av_pm,cc_n_wd,cc_n_pm,cq_av_wd,cq_av_dp,cq_n_wd,cq_n_dp,sv_av_wd,sv_av_dp,sv_n_wd,sv_n_dp,end_start_ratio
1362832,4561143213628320,CC,1,0.0,8500.0,-323.19642857142856,549.5,28.0,1.0,,,,,,,,,
1363195,4561143213631950,CC,1,0.0,1000.0,-94.88571428571429,328.4,14.0,1.0,,,,,,,,,
1363334,13633343,SV,1,259.3,478.96,,,,,,,,,-142.01444444444442,83.21055555555556,9.0,18.0,1.8471268800617044
1363257,4561143213632570,CC,1,0.0,2275.24,-133.33333333333334,105.032,24.0,10.0,,,,,,,,,
1363296,13632963,SV,1,2285.95,2505.34,,,,,,,,,-152.45,44.70590909090909,5.0,22.0,1.0959732277608873
1363323,13633232,CK,1,12005.31,1083.14,,,,,-379.6429310344828,443.91360000000003,58.0,25.0,,,,,0.09022174354514795
1363229,13632293,SV,1,541.97,536.08,,,,,,,,,-55.8675,29.403333333333332,8.0,15.0,0.9891322397918704
1363233,13632332,CK,1,5230.56,313.6,,,,,-193.6212962962963,213.04,54.0,26.0,,,,,0.05995533939004619
1363197,4561143213631970,CC,1,132.93,645.09,-112.12857142857143,286.2658333333333,35.0,12.0,,,,,,,,,4.852854886030242
1363413,13634132,CK,1,141.77,131.81,,,,,-36.930757575757575,161.83133333333333,66.0,15.0,,,,,0.9297453622063906
1362588,4561143213625880,CC,1,453.45,1000.0,-134.98675675675676,373.4483333333333,37.0,12.0,,,,,,,,,2.2053148086889403
1363059,13630592,CK,1,3468.86,24.41,,,,,-118.17433333333334,165.7277272727273,60.0,22.0,,,,,0.0070368939651643475
1362630,13626302,CK,1,2780.05,127.75,,,,,-140.85641509433964,229.20333333333335,53.0,21.0,,,,,0.04595241092786101
1363314,4561143213633140,CC,1,2393.16,366.31,-89.65829787234041,522.3758333333334,47.0,12.0,,,,,,,,,0.1530654030654031
1362949,13629492,CK,1,2677.39,14.7,,,,,-97.96218181818182,143.4,55.0,19.0,,,,,0.005490421641972219
1362817,13628173,SV,1,143.63,754.8,,,,,,,,,-113.67,77.81904761904762,9.0,21.0,5.255169532827404
1363301,13633012,CK,1,5616.16,285.21,,,,,-207.55846153846156,218.63119999999998,52.0,25.0,,,,,0.0507838095780747
1363342,13633422,CK,1,224.6,14.45,,,,,-70.47068493150684,448.56454545454545,73.0,11.0,,,,,0.06433659839715049
1362486,13624862,CK,1,4252.39,3312.27,,,,,-112.30666666666667,5.4338461538461535,9.0,13.0,,,,,0.7789196193199588
1363321,4561143213633210,CC,1,2076.51,1133.39,-198.77125,616.18,32.0,12.0,,,,,,,,,0.5458148528059099
1363169,4561143213631690,CC,1,1729.57,0.0,,1749.6,,1.0,,,,,,,,,0.0
1362905,4561143213629050,CC,1,737.2,915.75,-154.11714285714285,85.8125,7.0,12.0,,,,,,,,,1.2422002170374389
1363344,13633442,CK,1,159.01,68.95,,,,,-47.73652777777778,176.18473684210525,72.0,19.0,,,,,0.4336205270108799
1363452,13634522,CK,1,326.84,428.7,,,,,-62.248474576271185,157.27166666666668,59.0,24.0,,,,,1.3116509607147229
1363454,13634542,CK,1,2503.81,312.45,,,,,-111.95280701754386,182.1717391304348,57.0,23.0,,,,,0.1247898203138417
1362505,13625053,SV,0,310.45,205.68,,,,,,,,,-131.9518181818182,64.14571428571428,11.0,21.0,0.6625221452729909
1363200,4561143213632000,CC,1,0.0,254.56,-109.23076923076923,289.0177777777778,26.0,9.0,,,,,,,,,
1363483,13634832,CK,1,144.64,403.75,,,,,-31.745555555555555,195.75307692307692,72.0,13.0,,,,,2.7914131637168142
1363130,4561143213631300,CC,1,1031.2,80.56,-117.16983050847456,656.515,59.0,12.0,,,,,,,,,0.07812257564003103
1363071,13630712,CK,1,2606.9,175.42,,,,,-102.15412698412699,190.67761904761906,63.0,21.0,,,,,0.06729065173194215
1363455,13634553,SV,1,251.82,254.9,,,,,,,,,-0.75,0.31916666666666665,1.0,12.0,1.0122309586212375
1363384,4561143213633840,CC,1,6541.09,2231.29,-284.8839024390244,1341.0008333333333,41.0,12.0,,,,,,,,,0.3411189878139576
1362858,13628582,CK,1,778.24,587.99,,,,,-137.52584615384615,380.3882608695652,65.0,23.0,,,,,0.7555381373355263
1362607,13626072,CK,1,290.21,165.23,,,,,-62.421875,258.0013333333333,64.0,15.0,,,,,0.5693463354122876
1362690,13626903,SV,0,259.26,111.34,,,,,,,,,-73.74833333333333,26.779090909090908,6.0,11.0,0.42945305870554656
1362887,13628873,SV,0,591.9,4262.93,,,,,,,,,-332.85181818181815,666.5818181818181,11.0,11.0,7.202111843216761
1363040,13630403,SV,1,459.1,37.27,,,,,,,,,-144.9142857142857,39.50466666666667,7.0,15.0,0.08118057068176868
1363351,13633513,SV,0,212.73,213.81,,,,,,,,,,0.27,,4.0,1.0050768579890001
1362715,13627152,CK,1,2691.06,366.99,,,,,-80.0922033898305,141.26235294117646,59.0,17.0,,,,,0.13637377093041406
1363154,13631542,CK,1,129.88,20.3,,,,,-46.118852459016395,180.22666666666666,61.0,15.0,,,,,0.15629812134277796
1363306,13633062,CK,1,234.76,114.94,,,,,-51.95934426229508,179.39411764705883,61.0,17.0,,,,,0.48960640654285226
1363326,4561143213633260,CC,1,0.0,0.0,,,,,,,,,,,,,
1363441,13634412,CK,1,105.89,145.82,,,,,-30.65907692307692,156.3669230769231,65.0,13.0,,,,,1.37708943242988
1363236,4561143213632360,CC,1,5922.77,1555.34,-141.00451612903225,1466.5491666666667,93.0,12.0,,,,,,,,,0.262603477764627
1363017,4561143213630170,CC,1,0.0,1000.0,-111.2882,460.83099999999996,50.0,10.0,,,,,,,,,
1362568,13625683,SV,1,284.16,386.2,,,,,,,,,-67.94777777777777,41.97470588235294,9.0,17.0,1.3590934684684683
1363127,4561143213631270,CC,1,825.68,305.79,-117.70888888888891,318.18,9.0,5.0,,,,,,,,,0.37034928785970356
1363076,13630762,CK,1,918.78,67.3,,,,,-129.51573770491802,293.7075,61.0,24.0,,,,,0.07324930886610505
1363168,13631682,CK,1,12440.33,67.58,,,,,-472.9145454545455,897.1628571428571,66.0,21.0,,,,,0.005432331778980139
1363356,13633563,SV,1,285.45,148.06,,,,,,,,,-82.777,36.33578947368421,10.0,19.0,0.5186897880539499
1363398,13633982,CK,1,2569.26,86.13,,,,,-116.48763636363635,145.32185185185185,55.0,27.0,,,,,0.03352327129212302
1363141,13631412,CK,1,142.78,563.15,,,,,-41.42921875,180.69647058823531,64.0,17.0,,,,,3.944179857122846
1362580,4561143213625800,CC,1,448.96,1500.0,-119.73761904761903,138.42416666666665,21.0,12.0,,,,,,,,,3.3410548823948685
1362489,4561143213624890,CC,0,1465.41,20.0,-244.0684,866.21,25.0,9.0,,,,,,,,,0.013648057540210588
1363087,4561143213630870,CC,1,91.29,1000.0,-88.39947368421052,72.43,19.0,12.0,,,,,,,,,10.954102311315587
1362697,4561143213626970,CC,1,0.0,0.0,,,,,,,,,,,,,
1362633,4561143213626330,CC,1,249.18,1000.0,-115.54384615384615,442.24,52.0,12.0,,,,,,,,,4.013163175214705
1362933,13629333,SV,1,268.67,17.18,,,,,,,,,-133.1275,20.072857142857146,4.0,14.0,0.06394461607176088
1363209,13632093,SV,0,264.69,1813.9,,,,,,,,,-307.02500000000003,132.26142857142858,4.0,21.0,6.852922286448298
1363303,13633032,CK,1,2789.57,39.22,,,,,-96.12984126984128,194.48176470588237,63.0,17.0,,,,,0.014059514548837275
1362548,4561143213625480,CC,1,6965.25,68.68,-312.02846153846156,1379.2024999999999,13.0,8.0,,,,,,,,,0.009860378306593446
1363486,4561143213634860,CC,1,0.0,0.0,,,,,,,,,,,,,
1362734,13627342,CK,0,336.21,317.02,,,,,-10.0,0.405,2.0,2.0,,,,,0.9429225781505607
1363223,13632233,SV,1,2653.96,2771.42,,,,,,,,,-89.94333333333334,43.814,6.0,15.0,1.0442583912342311
1362625,13626252,CK,0,489.23,533.18,,,,,-65.66384615384615,128.2257142857143,13.0,7.0,,,,,1.089835046910451
1363004,13630043,SV,1,167.29,169.81,,,,,,,,,,0.21,,12.0,1.0150636619044773
1362850,13628502,CK,1,2682.82,1179.4,,,,,-73.03612903225806,47.583124999999995,31.0,16.0,,,,,0.4396120500070821
1362619,13626192,CK,1,4071.26,759.22,,,,,-148.74491228070178,206.6568,57.0,25.0,,,,,0.18648280876190662
1362952,13629522,CK,1,1069.57,473.45,,,,,-63.56708333333333,272.7888888888889,48.0,9.0,,,,,0.4426545247155399
1362488,13624882,CK,1,4234.94,122.42,,,,,-93.46561403508773,71.47176470588235,57.0,17.0,,,,,0.02890713918024813
1362735,13627353,SV,1,117.95,288.87,,,,,,,,,-63.72666666666666,41.35888888888889,9.0,18.0,2.4490885968630773
1362630,4561143213626300,CC,0,2016.58,962.62,-137.89371428571428,1967.8666666666668,35.0,3.0,,,,,,,,,0.4773527457378334
1363092,13630923,SV,1,257.16,397.29,,,,,,,,,-114.5,48.65470588235294,6.0,17.0,1.5449136724218384
1362960,4561143213629600,CC,1,5951.37,8600.0,-361.7212,619.4233333333333,25.0,12.0,,,,,,,,,1.4450454265152395
1363371,13633713,SV,1,726.33,87.77,,,,,,,,,-178.34,77.86588235294118,11.0,17.0,0.12084038935470102
1363261,13632612,CK,1,4185.93,1606.69,,,,,-112.3991935483871,209.02428571428572,62.0,21.0,,,,,0.38383107218706475
1363201,13632013,SV,1,100.24,74.54,,,,,,,,,-45.294999999999995,16.404666666666667,6.0,15.0,0.7436153232242618
1362611,13626112,CK,1,362.81,361.31,,,,,-0.75,,2.0,,,,,,0.9958656045864226
1362535,4561143213625350,CC,1,204.27,0.0,,207.15,,1.0,,,,,,,,,0.0
1363344,4561143213633440,CC,1,690.04,1000.0,-136.6921739130435,503.31916666666666,46.0,12.0,,,,,,,,,1.449191351226016
1362589,13625893,SV,1,218.78,833.68,,,,,,,,,-174.94555555555556,109.511,9.0,20.0,3.810585976780327
1362759,13627592,CK,1,433.27,4.62,,,,,-55.65931506849315,302.87333333333333,73.0,12.0,,,,,0.010663096914164378
1363328,13633282,CK,1,189.43,669.27,,,,,-57.906279069767436,371.22625,43.0,8.0,,,,,3.533072902919284
1363454,4561143213634540,CC,1,2670.27,1336.4,-127.80701492537312,835.485,67.0,12.0,,,,,,,,,0.5004737348657626
1363390,13633902,CK,1,2716.75,446.35,,,,,-90.82864406779662,134.28217391304347,59.0,23.0,,,,,0.1642955737554063
1363438,13634383,SV,1,154.44,95.3,,,,,,,,,-88.22888888888889,43.230588235294114,9.0,17.0,0.617068117068117
1362911,4561143213629110,CC,0,1328.83,67.61,-206.29162162162163,761.6866666666666,37.0,12.0,,,,,,,,,0.050879344987695946
1363227,13632272,CK,1,2524.76,3342.38,,,,,-76.15685185185185,145.1005882352941,54.0,34.0,,,,,1.323840681886595
1363275,4561143213632750,CC,1,408.78,805.19,-121.01043478260868,436.6425,46.0,12.0,,,,,,,,,1.9697392240324871
1362980,13629802,CK,1,2778.92,118.27,,,,,-91.58444444444446,126.93944444444443,54.0,18.0,,,,,0.042559699451585505
1362511,13625113,SV,1,282.9,748.73,,,,,,,,,-121.04384615384615,92.72454545454546,13.0,22.0,2.6466242488511846
1362858,4561143213628580,CC,1,0.0,708.2,-420.2171641791045,2495.122727272727,67.0,11.0,,,,,,,,,
1362896,13628962,CK,0,5929.92,512.63,,,,,-231.25148148148148,353.5145,54.0,20.0,,,,,0.08644804651664778
1363266,13632662,CK,1,2820.64,1.98,,,,,-66.89258064516129,57.796086956521734,62.0,23.0,,,,,0.0007019683476090533
1362594,4561143213625940,CC,0,9557.0,0.0,-311.3377777777778,3092.602857142857,36.0,7.0,,,,,,,,,0.0
1362715,4561143213627150,CC,1,418.99,933.22,-124.5885,375.61666666666673,40.0,12.0,,,,,,,,,2.2273085276498246
1362918,13629182,CK,1,278.13,142.87,,,,,-54.4019696969697,230.35133333333334,66.0,15.0,,,,,0.5136806529320821
1363306,4561143213633060,CC,1,0.0,137.4,-104.46857142857142,278.77200000000005,28.0,10.0,,,,,,,,,
1363376,13633763,SV,1,344.08,1345.44,,,,,,,,,-260.5266666666667,133.8584,9.0,25.0,3.9102534294350155
1363441,4561143213634410,CC,1,854.16,32.33,-107.97,389.90000000000003,32.0,11.0,,,,,,,,,0.03785005151259717
1362829,13628292,CK,1,638.32,2516.2,,,,,-87.32075757575758,402.16052631578947,66.0,19.0,,,,,3.941910013786188
1362948,13629482,CK,1,3708.36,554.35,,,,,-150.645,249.041,54.0,20.0,,,,,0.14948656548986614
1363468,4561143213634680,CC,1,0.0,5500.0,-195.70885714285714,1349.81,35.0,1.0,,,,,,,,,
1363398,4561143213633980,CC,1,0.0,1000.0,-121.57066666666667,92.84,15.0,10.0,,,,,,,,,
1362740,13627403,SV,0,118.82,119.87,,,,,,,,,,0.15,,7.0,1.0088368961454302
1362776,13627762,CK,1,2732.3,31.28,,,,,-95.38650793650794,150.40727272727273,63.0,22.0,,,,,0.011448230428576657
1363107,4561143213631070,CC,1,478.51,89.15,-85.9825,142.669,12.0,10.0,,,,,,,,,0.18630749618607764
1362480,13624802,CK,1,331.85,86.86,,,,,-102.56695652173913,488.00928571428574,69.0,14.0,,,,,0.2617447642006931
1363297,13632972,CK,1,327.75,39.24,,,,,-41.6215625,139.72176470588235,64.0,17.0,,,,,0.11972540045766591
1363469,13634693,SV,1,2055.19,1701.12,,,,,,,,,-56.696666666666665,11.195714285714287,9.0,14.0,0.8277190916654907
1362717,4561143213627170,CC,1,0.0,1000.0,-94.72052631578947,400.12,19.0,2.0,,,,,,,,,
1362882,13628822,CK,1,315.99,4.69,,,,,-122.58692307692307,588.9884615384616,65.0,13.0,,,,,0.014842241843096302
1362814,13628142,CK,1,319.87,656.39,,,,,-60.84660714285714,197.04894736842104,56.0,19.0,,,,,2.052052396285991
1363203,13632033,SV,1,2704.88,3216.39,,,,,,,,,-329.83799999999997,227.46916666666667,15.0,24.0,1.189106355919671
1362864,4561143213628640,CC,1,0.0,0.0,,,,,,,,,,,,,
1363133,13631333,SV,1,173.72,1082.35,,,,,,,,,-60.0,60.50764705882352,2.0,17.0,6.230428275385678
1362821,13628212,CK,1,2652.36,994.79,,,,,-82.56617647058823,67.6864705882353,34.0,17.0,,,,,0.3750584385226741
1362631,13626313,SV,1,525.37,533.3,,,,,,,,,,0.6608333333333334,,12.0,1.0150941241410814
1362986,4561143213629860,CC,1,0.0,1932.1,-253.73166666666665,125.24888888888889,12.0,9.0,,,,,,,,,
1362972,4561143213629720,CC,1,1837.24,711.32,-408.197,453.35833333333335,10.0,12.0,,,,,,,,,0.38716770808386497
1363022,13630223,SV,1,137.96,140.0,,,,,,,,,,0.17,,12.0,1.014786894752102
1362625,4561143213626250,CC,1,3191.36,735.29,-151.655,564.9641666666666,28.0,12.0,,,,,,,,,0.2304002055549985
1362815,13628153,SV,1,594.33,348.98,,,,,,,,,-99.17666666666666,38.072941176470586,9.0,17.0,0.5871822051722108
1362850,4561143213628500,CC,1,245.09,37.88,-123.32444444444442,111.60916666666667,9.0,12.0,,,,,,,,,0.15455546941939696
1362663,13626632,CK,1,246.42,92.92,,,,,-57.06583333333333,304.2492307692308,72.0,13.0,,,,,0.3770797824851879
1362572,13625723,SV,1,202.51,432.85,,,,,,,,,-109.08500000000001,52.601904761904756,8.0,21.0,2.1374253123302553
1362853,4561143213628530,CC,1,0.0,1073.95,-138.46842105263158,526.59,19.0,3.0,,,,,,,,,
1362952,4561143213629520,CC,1,3038.8,782.77,-138.4532142857143,519.865,28.0,12.0,,,,,,,,,0.2575918125575885
1363230,13632302,CK,1,2620.42,551.28,,,,,-91.70942307692309,122.7159090909091,52.0,22.0,,,,,0.21037848894452033
1362995,13629953,SV,1,473.67,2978.58,,,,,,,,,-242.1638888888889,274.5544,18.0,25.0,6.288301982392805
1362605,13626052,CK,1,256.11,7.84,,,,,-46.2756862745098,100.56142857142856,51.0,21.0,,,,,0.030611846472218967
1363377,13633772,CK,1,2731.16,146.5,,,,,-101.50563636363637,111.0425925925926,55.0,27.0,,,,,0.053640211485229725
1363312,4561143213633120,CC,1,0.0,4400.0,-150.374,1554.8733333333332,60.0,3.0,,,,,,,,,
1362898,13628982,CK,1,356.91,219.21,,,,,-54.464,109.91615384615385,55.0,26.0,,,,,0.6141884508699672
1362974,4561143213629740,CC,1,802.2,271.87,-129.21615384615384,186.47416666666666,13.0,12.0,,,,,,,,,0.33890550984791823
1362966,13629663,SV,1,174.49,124.13,,,,,,,,,-79.41142857142857,31.595,7.0,16.0,0.7113874720614362
1362937,13629372,CK,1,251.19,377.3,,,,,-134.02033898305083,535.554,59.0,15.0,,,,,1.5020502408535372
1363328,4561143213633280,CC,1,0.0,538.93,-138.77555555555557,177.5125,9.0,4.0,,,,,,,,,
1363474,4561143213634740,CC,1,0.0,702.74,-93.8696875,466.17999999999995,32.0,5.0,,,,,,,,,
1363160,4561143213631600,CC,1,657.46,286.69,-116.605,536.9575,52.0,12.0,,,,,,,,,0.43605694643020104
1362949,4561143213629490,CC,1,1982.74,3000.0,-101.1951724137931,185.48833333333334,29.0,12.0,,,,,,,,,1.513057687846112
1363390,4561143213633900,CC,1,0.0,1860.67,-126.1154054054054,355.045,37.0,8.0,,,,,,,,,
1362565,13625652,CK,1,5753.09,271.08,,,,,-210.69134615384615,237.99739130434781,52.0,23.0,,,,,0.04711902647099211
1363466,13634663,SV,1,542.05,1100.9,,,,,,,,,-86.2425,54.29521739130435,8.0,23.0,2.030993450788673
1363393,4561143213633930,CC,1,0.0,1000.0,-94.5945945945946,1000.0,74.0,6.0,,,,,,,,,
1363078,13630782,CK,1,301.36,167.83,,,,,-53.23819672131148,222.42857142857142,61.0,14.0,,,,,0.5569086806477304
1362954,4561143213629540,CC,1,0.0,1226.12,-269.15516129032255,889.7112500000001,31.0,8.0,,,,,,,,,
1362918,4561143213629180,CC,1,345.5,1000.0,-64.56208333333333,84.64916666666666,24.0,12.0,,,,,,,,,2.894356005788712
1362661,4561143213626610,CC,1,926.05,1000.0,-113.39951219512196,387.7266666666667,41.0,12.0,,,,,,,,,1.0798552993898818
1362829,4561143213628290,CC,1,0.0,2033.41,-286.0351851851852,649.3888888888889,27.0,9.0,,,,,,,,,
1363410,13634102,CK,1,3584.44,8.13,,,,,-110.62868421052633,44.90428571428571,38.0,14.0,,,,,0.0022681367242860812
1363297,4561143213632970,CC,1,805.7,67.82,-131.33766666666668,390.78,30.0,12.0,,,,,,,,,0.0841752513342435
1362549,13625493,SV,1,312.39,1039.96,,,,,,,,,-106.806875,90.28666666666668,16.0,27.0,3.329043823425846
1362587,13625872,CK,1,2520.63,292.0,,,,,-106.01,186.69857142857143,58.0,21.0,,,,,0.11584405485930105
1363067,13630673,SV,1,284.01,288.33,,,,,,,,,,0.36000000000000004,,12.0,1.0152107320164783
1362924,13629242,CK,1,2593.78,0.0,,,,,-94.46255319148936,87.90285714285714,47.0,21.0,,,,,0.0
1363449,4561143213634490,CC,1,991.87,636.53,-205.09222222222223,704.7845454545454,36.0,11.0,,,,,,,,,0.641747406414147
1362814,4561143213628140,CC,1,0.0,1000.0,-124.13363636363637,100.9575,11.0,4.0,,,,,,,,,
1363382,4561143213633820,CC,1,0.0,1000.0,-68.5916,89.31666666666666,25.0,9.0,,,,,,,,,
1362821,4561143213628210,CC,1,967.86,0.0,,142.07,,7.0,,,,,,,,,0.0
1363308,13633082,CK,1,5568.05,5651.4,,,,,-0.75,7.165833333333333,1.0,12.0,,,,,1.014969333967906
1363331,13633312,CK,1,4246.48,2897.68,,,,,-174.8425806451613,379.6828,62.0,25.0,,,,,0.6823722235828262
1363183,13631832,CK,1,6161.04,279.72,,,,,-263.68920634920636,596.1722222222222,63.0,18.0,,,,,0.045401425733317756
1362925,13629253,SV,1,592.32,1770.46,,,,,,,,,-127.36333333333333,105.72454545454546,9.0,22.0,2.989026202052944
1363228,13632283,SV,1,310.44,1538.46,,,,,,,,,-185.4025,109.42388888888888,4.0,18.0,4.955740239659838
1362663,4561143213626630,CC,1,1828.87,4400.0,-145.64305555555555,257.53333333333336,36.0,12.0,,,,,,,,,2.405857168634184
1363295,13632952,CK,0,261.09,68.65,,,,,-33.198787878787876,150.52,33.0,6.0,,,,,0.26293615228465284
1363219,13632192,CK,1,4312.1,13.46,,,,,-113.63857142857144,136.2357142857143,63.0,21.0,,,,,0.003121448945989193
1363290,13632903,SV,1,2229.39,2594.47,,,,,,,,,-97.05666666666666,41.192173913043476,6.0,23.0,1.1637577992186203
1362992,13629922,CK,1,272.23,5.85,,,,,-39.310952380952386,157.87214285714285,63.0,14.0,,,,,0.02148918194174044
1363480,13634802,CK,1,2072.19,33.77,,,,,-60.67602739726028,159.39533333333333,73.0,15.0,,,,,0.01629676815349944
1363370,13633703,SV,1,146.95,149.17,,,,,,,,,,0.18499999999999997,,12.0,1.0151071793126913
1362592,4561143213625920,CC,0,2106.82,310.1,-276.5826666666666,533.5275,15.0,12.0,,,,,,,,,0.14718865399037412
1362605,4561143213626050,CC,1,705.21,1000.0,-168.58263157894737,245.86749999999998,19.0,12.0,,,,,,,,,1.41801732817175
1362771,13627712,CK,1,162.03,141.86,,,,,-43.902972972972975,293.51363636363635,74.0,11.0,,,,,0.8755168795901994
1363492,13634922,CK,1,1350.61,106.14,,,,,-184.42652777777778,2005.7066666666667,72.0,6.0,,,,,0.07858671267057109
1362997,13629973,SV,1,198.95,201.95,,,,,,,,,,0.25,,12.0,1.0150791656195024
1363070,13630702,CK,1,212.25,307.97,,,,,-29.919999999999998,257.3,14.0,2.0,,,,,1.4509776207302711
1362809,13628092,CK,1,3199.27,1160.14,,,,,-105.64576923076923,119.11896551724138,52.0,29.0,,,,,0.3626264741644188
1362937,4561143213629370,CC,0,1671.88,0.0,-252.59035714285713,815.7590909090909,28.0,11.0,,,,,,,,,0.0
1363448,13634482,CK,0,5540.21,1961.87,,,,,-165.07,291.53249999999997,57.0,20.0,,,,,0.3541147357230141
1362765,13627653,SV,0,153.0,1363.11,,,,,,,,,-87.03,151.60999999999999,7.0,12.0,8.909215686274509
1362686,13626862,CK,1,337.72,13.37,,,,,-47.573166666666665,126.502,60.0,20.0,,,,,0.03958900864621579
1363336,13633362,CK,1,4355.05,195.15,,,,,-183.56678571428571,306.0235,56.0,20.0,,,,,0.04481004810507342
1362969,13629693,SV,1,1063.49,5792.74,,,,,,,,,-244.29142857142855,448.15318181818185,21.0,22.0,5.446915344761116
1362537,13625373,SV,1,121.43,1603.69,,,,,,,,,-40.145,86.1565,6.0,20.0,13.206703450547641
1362546,13625463,SV,1,120.49,991.01,,,,,,,,,-45.08,52.541999999999994,4.0,20.0,8.224831936260271
1363268,13632682,CK,0,192.61,1094.41,,,,,-54.03313432835821,347.8476923076923,67.0,13.0,,,,,5.681999896163232
1362801,13628012,CK,1,398.0,0.0,,,,,-47.98722222222222,115.43736842105262,54.0,19.0,,,,,0.0
1363308,4561143213633080,CC,0,2794.47,498.06,-112.71206896551725,1403.7649999999999,29.0,4.0,,,,,,,,,0.17823057681778656
1362497,13624973,SV,1,572.95,10.86,,,,,,,,,-93.89333333333335,42.3155,15.0,20.0,0.018954533554411377
1363195,13631953,SV,1,291.56,764.77,,,,,,,,,-80.49666666666666,44.66875,3.0,16.0,2.6230278501852107
1363323,4561143213633230,CC,1,7159.74,1953.27,-373.7196,1232.605,25.0,12.0,,,,,,,,,0.272812979242263
1363295,4561143213632950,CC,1,969.91,1000.0,-60.220555555555556,100.65083333333332,18.0,12.0,,,,,,,,,1.0310234970254972
1362844,13628442,CK,1,1080.3,162.1,,,,,-62.0035294117647,194.00235294117647,68.0,17.0,,,,,0.15005091178376376
1363257,13632573,SV,1,273.21,1209.67,,,,,,,,,-83.23041666666667,122.26458333333333,24.0,24.0,4.427619779656675
1362930,13629303,SV,1,204.4,800.42,,,,,,,,,-145.366,82.67812500000001,5.0,16.0,3.9159491193737765
1363140,13631402,CK,1,237.14,0.0,,,,,-41.60951219512195,163.20555555555555,41.0,9.0,,,,,0.0
1363435,13634352,CK,1,2606.3,329.74,,,,,-105.5125,213.37842105263158,60.0,19.0,,,,,0.12651651766872576
1362771,4561143213627710,CC,1,1127.54,1200.0,-121.7213559322034,601.3858333333334,59.0,12.0,,,,,,,,,1.0642637955194494
1363073,13630732,CK,1,2804.23,125.9,,,,,-117.3459649122807,222.79944444444445,57.0,18.0,,,,,0.044896459990799616
1363216,13632162,CK,1,2272.32,1015.46,,,,,-62.081830985915495,210.06333333333333,71.0,15.0,,,,,0.4468824813406562
1362674,13626742,CK,1,2650.19,375.15,,,,,-104.58050847457628,155.8084,59.0,25.0,,,,,0.14155588844573408
1362809,4561143213628090,CC,1,2481.47,0.0,,422.78666666666663,,6.0,,,,,,,,,0.0
1363353,13633533,SV,0,264.84,1663.95,,,,,,,,,-159.60250000000002,167.245625,8.0,16.0,6.282850022655189
1362820,13628202,CK,1,27072.38,13185.47,,,,,-628.386393442623,1286.5757894736842,61.0,19.0,,,,,0.4870450991010025
1362722,13627223,SV,1,257.31,261.18,,,,,,,,,,0.3225,,12.0,1.0150402238544947
1362758,13627582,CK,1,2578.51,407.32,,,,,-119.71624999999999,188.87166666666667,56.0,24.0,,,,,0.1579671981105367
1362649,13626492,CK,1,134.68,30.47,,,,,-45.28753623188406,201.37533333333334,69.0,15.0,,,,,0.22623997623997621
1363448,4561143213634480,CC,1,0.0,1400.0,-91.05689655172414,127.32909090909092,29.0,11.0,,,,,,,,,
1362513,13625133,SV,1,389.39,352.05,,,,,,,,,-136.45499999999998,58.57222222222222,8.0,18.0,0.9041064228665349
1362686,4561143213626860,CC,1,0.0,99.9,-77.14285714285714,73.56833333333333,7.0,6.0,,,,,,,,,
1362675,13626753,SV,1,200.89,274.78,,,,,,,,,-63.5225,20.49875,4.0,16.0,1.3678132311215092
1362904,13629042,CK,1,286.22,461.88,,,,,-52.72,211.97375,61.0,16.0,,,,,1.6137237090350078
1362806,13628062,CK,1,218.47,2561.24,,,,,-114.80464788732395,582.9944444444444,71.0,18.0,,,,,11.723531835034558
1362801,4561143213628010,CC,1,393.8,45.23,-115.52666666666667,117.07333333333332,9.0,12.0,,,,,,,,,0.11485525647536819
1363059,4561143213630590,CC,1,0.0,1200.0,-95.483,99.4825,20.0,8.0,,,,,,,,,
1362844,4561143213628440,CC,1,420.49,584.13,-134.59690476190477,463.1933333333333,42.0,12.0,,,,,,,,,1.3891650217603273
1363342,4561143213633420,CC,1,616.39,1600.0,-178.55603174603175,864.8241666666667,63.0,12.0,,,,,,,,,2.5957591784422203
1363321,13633213,SV,1,172.7,1009.61,,,,,,,,,-250.10000000000002,128.65875,9.0,24.0,5.846033584250145
1363483,4561143213634830,CC,1,946.26,1000.0,-120.48927272727272,554.3908333333334,55.0,12.0,,,,,,,,,1.0567920021981274
1362905,13629053,SV,1,522.29,688.98,,,,,,,,,-55.865,31.401249999999997,6.0,16.0,1.3191521951406309
1363495,13634953,SV,1,2321.9,2783.16,,,,,,,,,-93.24,60.61739130434783,10.0,23.0,1.1986562728799688
1363435,4561143213634350,CC,1,535.71,643.34,-120.48060606060606,325.93583333333333,33.0,12.0,,,,,,,,,1.2009109406208582
1363071,4561143213630710,CC,1,0.0,298.42,-84.3053125,348.0128571428572,32.0,7.0,,,,,,,,,
1362808,13628082,CK,0,4076.5,1724.92,,,,,-164.92508474576272,388.36842105263156,59.0,19.0,,,,,0.4231374954004661
1362607,4561143213626070,CC,1,1957.45,903.36,-140.4362,736.2336363636364,50.0,11.0,,,,,,,,,0.461498377991775
1363384,13633843,SV,1,823.5,3419.28,,,,,,,,,-162.3325,180.2838888888889,4.0,18.0,4.152131147540984
